distance_arcmin,objID,survey,ra,dec,band,fov_radius,IAUName,nuv_exptime,fuv_exptime,fuv_mag,fuv_magerr,nuv_mag,nuv_magerr,fuv_flux,fuv_fluxerr,nuv_flux,nuv_fluxerr,e_bv,ra_cent,dec_cent,xCenter,yCenter,SSAPFitsFile,nuv_flux_auto,nuv_flux_aper_7,nuv_artifact,fuv_flux_auto,fuv_flux_aper_7,fuv_artifact,TIC,distance_arcsec,Jmag,flare_rate,J_flux_density,nuv_flux_density,fuv_flux_density,R0,age,teff,mass,distance_pc
0.015311943290731272,6381611825006382679,AIS,72.76581373071737,-27.51949501100836,3,0.368108451,GALEX J045103.8-273110,183.05,183.05,17.93799,0.05893314,13.1078463,0.003652218,242.552673,13.1624222,20742.5059,69.75705,0.03343354,72.53845,-27.82765,1867.917,1919.944,0,614.9809,575.006653,0,2.2532227,2.289557,0,615133.0,0.9187165974438763,7.624,0.041079452892483465,1421963.0688280794,20742.518208392023,242.5515196827083,0.07966607460123652,42.0,6241.0,1.21,82.4185
0.008454594469205025,6381611834670059040,AIS,73.40011828569526,-28.593200554882,3,0.366338372,GALEX J045336.0-283535,188.0,188.0,21.400713,0.304692417,19.9875069,0.09546613,9.993481,2.80381012,36.7279434,3.22861385,0.0167465974,73.03373,-28.76893,1907.123,1952.127,0,1.08892262,1.03691685,0,0.0928356647,0.103069857,0,671393.0,0.5072756681523015,10.174,0.6762505510633803,135796.4188327106,36.72799663769511,9.993435183099358,0.013430402499568882,42.0,3096.0,0.543657,nan
0.0034172773533538243,3959651571604655030,MIS,71.62023327949804,-34.86791057255174,1,0.380318165,GALEX J044628.8-345204,2154.0,0.0,0.0,0.0,22.6371689,0.1830826,0.0,0.0,3.19986749,0.539447546,0.0162583,72.00458,-34.65591,1911.971,1904.32,0,0.09487077,0.0202131961,0,0.0,0.0,0,1223040.0,0.20503664120122947,12.154,0.14012106248525447,21922.411072897943,3.199870775492575,3630780547.7010026,0.01709895408633123,35.0,3172.0,0.377095,95.1733
0.042961598051259785,6381611896944984946,AIS,75.30682684495625,-35.84630188751987,1,0.58397603,GALEX J050113.6-355046,150.0,144.0,0.0,0.0,22.1486034,0.385517031,0.0,0.0,5.018319,1.78144348,0.01602196,75.91473,-35.53443,1916.188,1942.127,0,0.148784846,0.1438151,1,0.0,0.0,0,1518580.0,2.577695883075587,11.452,0.10389432896370186,41849.31146475958,5.018323336655651,3630780547.7010026,0.3334895314940661,35.0,3419.0,0.492168,96.807
1.59758124928679,6386467339220550270,AIS,139.0860056681868,-41.50245119199674,2,0.506874561,GALEX J091620.6-413008,0.0,128.0,16.535038,0.04673311,0.0,0.0,883.0529,37.9998245,0.0,0.0,0.459639281,138.79649,-41.96097,1966.233,1940.049,0,0.0,0.0,0,8.203228,8.310215,0,3349355.0,95.8548749572074,11.833,0.09079291347201801,29463.770094192314,3630780547.7010026,883.0489937868773,0.3374023792243366,50.0,4651.0,0.74,235.275
0.015855406967075478,6386995052187485760,AIS,245.3008913940825,-40.50597872284534,1,0.445247829,GALEX J162112.2-403021,108.0,0.0,0.0,0.0,16.6938515,0.02607736,0.0,0.0,762.884338,18.31861,0.990801156,244.7178,-40.54854,1912.952,1930.241,0,22.6182556,22.9590778,0,0.0,0.0,0,3926262.0,0.9513244180245286,8.964,0.0,413893.2245696408,762.8855695048686,3630780547.7010026,0.2715174144993881,16.0,5540.0,0.97,145.36
1.2250269498111046,6386467346736742822,AIS,140.3255772372226,-41.05149394248559,2,0.398521721,GALEX J092118.1-410305,0.0,128.0,20.6701984,16.0901928,0.0,0.0,19.5849533,290.171,0.0,0.0,0.278060257,140.84063,-41.14184,1899.551,1910.384,0,0.0,0.0,0,0.181936815,0.190897882,0,4097865.0,73.50161698866627,10.939,0.13808085395195047,67125.62108354906,3630780547.7010026,19.584867603448952,0.1451944442818992,50.0,4630.0,0.73,156.961
0.00965387187242979,6386467325260857992,AIS,140.6439596372161,-37.85957053768791,1,0.5079228,GALEX J092234.5-375134,120.0,120.0,0.0,0.0,21.4660664,0.331495047,0.0,0.0,9.409634,2.87223482,0.200164914,141.0594,-37.47248,1967.705,1890.974,0,0.278980047,0.0272252765,21,0.0,0.0,256,4342429.0,0.5792323123457874,11.797,0.13798333713038757,30457.083717823403,9.409649354943483,3630780547.7010026,0.00978723439522815,50.0,3136.0,0.471564,105.923
0.00901154472574628,6376650880079368086,AIS,348.2095797248677,-11.77579691921364,1,0.5328179,GALEX J231250.3-114632,174.05,174.05,0.0,0.0,21.0027046,0.193752423,0.0,0.0,14.4184217,2.57237959,0.03300892,347.76911,-12.08913,1924.184,1941.169,0,0.4274823,0.3899105,0,0.0,0.0,0,4579839.0,0.5406926835447768,11.094,0.08152826472184707,58195.354366029074,14.418436197721634,3630780547.7010026,0.41629953885299154,120.0,3935.0,0.595606,111.276
0.2672406809848859,6386467325260861030,AIS,141.2811058079461,-37.32965404553608,1,0.2267563,GALEX J092507.4-371946,120.0,120.0,0.0,0.0,22.0872784,0.4695105,0.0,0.0,5.30992556,2.29564071,0.1840387,141.0594,-37.47248,1967.705,1890.974,0,0.157430485,0.241452366,17,0.0,0.0,0,4639431.0,16.034440859093156,12.289,0.36655211912943875,19359.24058718954,5.3099280941101945,3630780547.7010026,0.012044758209965645,50.0,3174.0,0.386184,102.826
1.055152210131306,6386326521201557693,AIS,143.0846426763017,-41.45782655526737,2,0.338351071,GALEX J093220.3-412728,0.0,128.0,21.3297176,0.323427081,0.0,0.0,10.6687908,3.17732573,0.0,0.0,0.498473674,143.39743,-41.21426,1863.094,1837.024,0,0.0,0.0,0,0.09910904,0.0888223946,0,5548244.0,63.30913260787836,12.648,0.0423006747795828,13908.756917755663,3630780547.7010026,10.66873578976118,0.015893174955229544,50.0,3467.0,0.522907,183.33
0.4577467856070396,6393460141904102115,GII,50.30777868129617,21.85345171857418,1,0.3426111,GALEX J032113.8+215112,566.35,565.3,0.0,0.0,22.7165337,0.383362,0.0,0.0,2.97431064,1.04994261,0.2702606,50.25504,22.19256,1916.71,1932.649,0,0.08818338,0.09153152,0,0.0,0.0,0,5612334.0,27.464807136422376,13.082,0.12570694060838125,9325.847664083092,2.9743119774778237,3630780547.7010026,0.011941458028886177,127.4,3233.0,0.324416,124.487
0.5216439942175896,6386326514758059476,AIS,143.215854552594,-39.4112505531939,1,0.144650251,GALEX J093251.8-392440,128.0,128.0,0.0,0.0,21.8021564,0.436841249,0.0,0.0,6.9045763,2.77735162,0.535589933,143.38259,-39.34558,1937.878,1935.39,0,0.204709247,-0.01538369,0,0.0,0.0,0,5621550.0,31.298639653055375,12.119,0.13839056893900564,22640.620077325315,6.904582767319271,3630780547.7010026,0.040858927372419314,50.0,3262.0,0.395373,100.352
0.0016784900985850138,6376826755768912096,AIS,79.09204102365183,18.9652722027947,1,0.163442984,GALEX J051622.0+185754,192.0,0.0,0.0,0.0,20.4903984,0.196707144,0.0,0.0,23.1121368,4.18630028,0.5509297,78.99031,18.83317,1895.431,1923.473,0,0.6852365,0.5255465,17,0.0,0.0,0,5805037.0,0.10070940591510083,10.881,0.15501132987622562,70808.97651408616,23.112165568478662,3630780547.7010026,0.06903670247135103,8.5,3904.0,0.605,170.247
0.12973800869746313,6376826752547687214,AIS,79.10675072284114,22.12276767236055,1,0.2782967,GALEX J051625.6+220721,192.0,0.0,0.0,0.0,22.37954,0.493260473,0.0,0.0,4.056799,1.84259534,0.5505309,79.1224,21.84485,1929.138,1921.038,0,0.12027736,0.259451777,0,0.0,0.0,0,5884824.0,7.784280521847788,12.227,0.08923665243147857,20496.906360592304,4.0568037594335085,3630780547.7010026,0.024932098674037034,8.5,2920.0,0.57901,175.894
0.8997917930578428,6381787743643503741,AIS,80.04189813424168,18.48308956124139,1,0.4567535,GALEX J052010.0+182859,220.0,220.0,0.0,0.0,22.2921047,0.4356248,0.0,0.0,4.39701462,1.76376486,0.377397925,80.49879,18.33922,1915.49,1919.403,0,0.1303642,0.0149797332,1,0.0,0.0,0,6243556.0,53.987507583470574,13.098,0.014866202390347529,9189.42456549148,4.397016749750016,3630780547.7010026,0.029405392303829873,8.5,2916.0,0.436049,170.838
0.014625242545865821,6393424957532014193,GII,81.28175417186829,23.13172587207592,1,0.241953284,GALEX J052507.6+230754,556.75,556.75,0.0,0.0,20.7370987,0.1408283,0.0,0.0,18.4145184,2.38792372,0.931656241,81.0569,23.25753,1911.59,1929.816,0,0.545959949,0.5067536,0,0.0,0.0,0,6743104.0,0.8775145527519492,10.591,0.26765012022179413,92488.62374111073,18.41452496725455,3630780547.7010026,0.08307930622279738,8.5,3766.0,0.57,172.307
0.10955757848310209,6381787731832341042,AIS,81.2818350131996,23.13164361346932,1,0.354172528,GALEX J052507.6+230753,190.0,190.0,0.0,0.0,20.9499588,0.233444765,0.0,0.0,15.1361847,3.25364923,0.931656241,81.31227,23.48471,1927.579,1907.661,0,0.448762774,0.23317042,0,0.0,0.0,0,6743108.0,6.573454708986126,11.954,0.22335178637004607,26356.53515400816,15.136186840327412,3630780547.7010026,0.09565761703579062,8.5,3001.0,0.637895,182.466
0.010973367703745227,4545013970046556847,MIS,32.73055614925209,-46.06621884122539,1,0.349990726,GALEX J021055.3-460358,1879.0,0.0,0.0,0.0,17.8421917,0.0108630639,0.0,0.0,264.925018,2.64999747,0.0158285815,33.22764,-46.12686,1922.833,1899.447,0,7.85458755,7.731909,0,0.0,0.0,0,7242537.0,0.6584020622247135,9.288,0.0,307106.01104813826,264.92522997019046,3630780547.7010026,0.04749893458293575,133.0,4530.0,0.71,81.5977
0.1401285629966123,6385482187538434528,AIS,81.59833070378087,-43.37540384935154,1,0.142182752,GALEX J052623.6-432231,234.0,96.0,0.0,0.0,12.0681381,0.00214284961,0.0,0.0,54043.61,106.636589,0.03467904,81.46266,-43.47791,1858.501,1946.087,0,1602.30347,1409.19092,2,0.0,0.0,0,7444999.0,8.407713779796739,8.056,0.01072802069114259,955186.8107180654,54043.6608610116,3630780547.7010026,0.1210739267367685,42.0,6118.0,1.15,92.1675
0.026550323520060086,6385482187539486523,AIS,81.59954782745596,-43.37597793272545,2,0.142384842,GALEX J052623.8-432233,234.0,96.0,16.67615,0.0404438339,0.0,0.0,775.4298,28.877861,0.0,0.0,0.03467904,81.46266,-43.47791,1858.501,1946.087,0,0.0,0.0,2,7.20345,7.257303,0,7445001.0,1.5930194112036051,7.429,0.0,1701720.8384885937,3630780547.7010026,775.4253593856464,0.163312703138904,42.0,6660.0,1.4,91.8264
0.003992410151884998,6385517306414372026,AIS,82.21411982723662,-46.47207946129234,3,0.4791523,GALEX J052851.3-462819,283.05,146.0,20.2830772,0.2116418,15.6503878,0.009813735,27.9750385,5.45183,1994.54846,18.0239143,0.0394354723,82.20843,-46.95122,1917.965,1921.951,0,59.1350555,59.3436165,1,0.259877533,0.2613001,0,7491381.0,0.23954460911309985,9.262,0.10990411426679653,314549.00595811853,1994.549780419802,27.974937182715003,0.1549943097327593,35.0,5692.0,1.01,130.202
0.01692244658009387,6385622858456892856,AIS,63.59376664798701,-38.31727958700623,3,0.20867452,GALEX J041422.5-381902,212.05,212.05,19.3146038,0.08972562,13.8442945,0.0047479067,68.25912,5.6395874,10526.4512,46.0208168,0.0125761349,63.67354,-38.11824,1904.869,1954.34,0,312.091827,304.9836,2,0.63410145,0.6804732,0,7586485.0,1.015346794805632,7.942,0.010809674658819643,1060933.8766093631,10526.456497483168,68.25877343056511,0.12916874446996623,42.0,5801.0,1.04,79.5478
0.2816591265516119,6385622882077114959,AIS,64.98714010030587,-40.42885662023915,1,0.5075163,GALEX J041956.9-402543,130.05,130.05,0.0,0.0,21.8317261,0.426636636,0.0,0.0,6.71907043,2.63959622,0.0209629368,64.56159,-40.03894,1901.761,1902.88,0,0.1992093,0.179136574,0,0.0,0.0,0,7652166.0,16.899547593096713,14.049,0.022687884039703794,3827.263089649498,6.7190761012322495,3630780547.7010026,0.005253991001499793,42.0,2867.0,0.148195,78.5417
0.060362558256446305,6385622882077116571,AIS,65.15691798931121,-40.03315464699278,1,0.455842674,GALEX J042037.6-400159,130.05,130.05,0.0,0.0,21.4305344,0.328094333,0.0,0.0,9.722669,2.937341,0.0220875554,64.56159,-40.03894,1901.761,1902.88,0,0.288261,0.252007961,0,0.0,0.0,0,7652962.0,3.6217534953867783,11.956,0.21808904276841423,26308.029311297323,9.722685548302406,3630780547.7010026,0.004756010310799385,133.0,3056.0,0.210941,48.4023
0.02929023976501775,6385622903553003378,AIS,66.339498459822,-40.44041028187034,2,0.602453947,GALEX J042521.4-402625,106.0,106.0,20.2993031,0.419039965,0.0,0.0,27.5600948,10.6342373,0.0,0.0,0.0344521776,67.05256,-40.181,1882.92,1880.114,0,0.0,0.0,185,0.256022871,0.163831517,32,7723873.0,1.757414385901065,9.223,0.010830162001173267,326053.0875188307,3630780547.7010026,27.55997123802667,0.19917115349235942,35.0,5956.0,1.09,133.666
9.764195027726467,6387769107299699453,AIS,234.0793815396365,-32.18312995914988,1,0.599406838,GALEX J153619.0-321059,96.0,0.0,0.0,0.0,18.9136639,0.1403387,0.0,0.0,98.74926,12.7609053,0.123069391,234.78385,-32.24682,1962.486,1857.375,0,2.92775178,2.95118952,49,0.0,0.0,0,7730586.0,585.8517016635881,9.545,0.0,242375.27623935978,98.74939419292521,3630780547.7010026,1.665858963108939,16.0,6059.0,1.13,296.091
0.0249330443366719,6385622877782151095,AIS,67.32472838852127,-36.14118997177278,1,0.332515568,GALEX J042917.9-360828,112.0,112.0,0.0,0.0,22.4977932,0.5064745,0.0,0.0,3.638162,1.69671845,0.0223487522,67.43193,-36.46229,1922.18,1935.272,0,0.107865468,-0.0486622,0,0.0,0.0,0,7785194.0,1.4959826602003141,11.074,0.15225604099453321,59277.28678199477,3.638167751661925,3630780547.7010026,0.032056527320193415,42.0,3265.0,0.435849,67.8792
0.5766027172545655,6385622877782151235,AIS,67.69747287906142,-36.09674307274799,1,0.423609257,GALEX J043047.3-360548,112.0,112.0,0.0,0.0,19.9085636,0.123254173,0.0,0.0,39.49792,4.48276567,0.01743481,67.43193,-36.46229,1922.18,1935.272,0,1.17104793,1.135161,0,0.0,0.0,0,7807668.0,34.596163035273925,11.451,0.06520015047974355,41887.87386096558,39.49795039037454,3630780547.7010026,0.04877396783812124,35.0,3371.0,0.472343,90.2305
0.009947421474602026,6376650862901595519,AIS,354.2167076507627,-11.41704721501625,3,0.248679891,GALEX J233652.0-112501,216.0,216.0,22.144392,0.3514985,18.82316,0.0494564474,5.03785133,1.63056827,107.333611,4.88797331,0.0315292254,354.38674,-11.60166,1926.468,1935.048,0,3.18226361,3.24603319,0,0.0467997342,0.0514376,0,8938429.0,0.5968452884761215,10.127,0.0,141803.94628283093,107.33367514010347,5.037826423970039,0.1865668215548852,120.0,4732.0,0.759,114.186
0.23225022689340377,6380767410811568538,AIS,0.435131155021543,-29.20333725050385,1,0.5618853,GALEX J000144.4-291212,159.05,0.0,0.0,0.0,21.486969,0.401570678,0.0,0.0,9.230216,3.413061,0.0197261367,0.00813,-28.78355,1913.264,1921.269,0,0.2736606,0.207863823,273,0.0,0.0,0,12358947.0,13.935013613604227,14.052,0.05199086859838417,3816.702567544228,9.230227386603662,3630780547.7010026,0.26589497869117884,137.1,3479.0,0.38918,240.604
0.6537699366546904,6380767421548989745,AIS,0.5265506486462755,-29.41946654942585,1,0.341161847,GALEX J000206.3-292510,183.0,0.0,0.0,0.0,22.1025715,0.381632715,0.0,0.0,5.23565149,1.83986735,0.0167286769,0.52462,-29.76062,1928.26,1910.815,0,0.155228391,-0.09486253,0,0.0,0.0,0,12358973.0,39.226196199281425,15.118,0.051772488674768094,1429.842879813214,5.235659565726692,3630780547.7010026,0.02954805691613707,137.1,3180.0,0.227598,232.484
0.0039821625147291395,6380767421548987960,AIS,0.4435526361263401,-29.77741437747973,1,0.07234534,GALEX J000146.4-294638,183.0,0.0,0.0,0.0,17.4894562,0.03339313,0.0,0.0,366.621,11.2731342,0.0186392646,0.52462,-29.76062,1928.26,1910.815,0,10.8697052,11.334753,0,0.0,0.0,0,12359032.0,0.23892975088374838,10.864,0.15602733551933556,71926.39886708737,366.6211539217467,3630780547.7010026,0.15308681408201869,137.1,5471.0,0.96,236.01
0.5853329707020936,6380767421548987401,AIS,0.86090707179073,-29.94396859939613,1,0.344504446,GALEX J000326.6-295638,183.0,0.0,0.0,0.0,22.6226349,0.5164271,0.0,0.0,3.24298882,1.542143,0.0163421761,0.52462,-29.76062,1928.26,1910.815,0,0.09614924,-0.04289583,0,0.0,0.0,0,12359058.0,35.11997824212561,12.493,0.022206389378022936,16043.100979026898,3.242993214688433,3630780547.7010026,0.1809375626026785,137.1,4137.0,0.65,232.561
0.02592362833458555,6380767421548987480,AIS,0.8532169114356746,-29.92050702101669,1,0.3268082,GALEX J000324.7-295513,183.0,0.0,0.0,0.0,21.74428,0.337002367,0.0,0.0,7.28261375,2.259906,0.016103996,0.52462,-29.76062,1928.26,1910.815,0,0.215917423,0.106314354,0,0.0,0.0,0,12359060.0,1.555417700075133,12.172,0.0,21561.964022667828,7.282625877761831,3630780547.7010026,0.3057683053640688,137.1,4551.0,0.72,239.694
0.23874284462330414,6380767421548987665,AIS,0.9142275942879535,-29.87010002296581,1,0.355320454,GALEX J000339.4-295212,183.0,0.0,0.0,0.0,22.091404,0.5981606,0.0,0.0,5.28978539,2.913574,0.0181055143,0.52462,-29.76062,1928.26,1910.815,0,0.156833366,0.08342652,0,0.0,0.0,0,12359066.0,14.324570677398249,15.041,0.051432245160368595,1534.9290904766601,5.289789619133838,3630780547.7010026,0.1265792609413516,137.1,3214.0,0.244961,232.55
0.4518088210890226,6380767421548987674,AIS,0.8511708550882562,-29.86080760638324,1,0.3005283,GALEX J000324.2-295138,183.0,0.0,0.0,0.0,19.1525917,0.0757259354,0.0,0.0,79.24332,5.52557468,0.0177129339,0.52462,-29.76062,1928.26,1910.815,0,2.349433,2.43309665,0,0.0,0.0,0,12359071.0,27.108529265341357,14.614,0.0,2274.512443137506,79.24343995787835,3630780547.7010026,0.010222119208214786,137.1,3181.0,0.296125,227.582
0.004111699217715094,6380767421548987690,AIS,0.8358376404728947,-29.82293759994664,1,0.277180374,GALEX J000320.6-294922,183.0,0.0,0.0,0.0,15.77962,0.0145159792,0.0,0.0,1770.72644,23.66835,0.018032806,0.52462,-29.76062,1928.26,1910.815,0,52.4991035,52.6445732,0,0.0,0.0,0,12359079.0,0.24670195306290565,10.276,0.04456232201440255,123619.87982391928,1770.7285923729257,3630780547.7010026,0.23928336669458525,137.1,6208.0,1.19,235.562
0.3502169306132009,6380767420475246281,AIS,0.8833170095495125,-29.71684685096898,1,0.589796543,GALEX J000332.0-294300,176.0,0.0,0.0,0.0,14.10474,0.00856895652,0.0,0.0,8281.395,65.3433762,0.0172738265,1.56163,-29.74714,1897.226,1900.306,0,245.529617,218.708847,169,0.0,0.0,0,12359093.0,21.013015836792054,14.437,0.0,2677.246238497007,8281.404538110753,3630780547.7010026,0.03513630555900672,137.1,3285.0,0.339655,238.163
0.4484435774460861,6380767420475246903,AIS,0.9250497103698098,-29.72251590598526,1,0.553312,GALEX J000342.0-294321,176.0,0.0,0.0,0.0,21.6008282,0.423896343,0.0,0.0,8.311288,3.24412942,0.0161066614,1.56163,-29.74714,1897.226,1900.306,0,0.246415913,0.27764383,1,0.0,0.0,0,12359094.0,26.906614646765167,14.648,0.051497743685175915,2204.389415454738,8.311295432993735,3630780547.7010026,0.1411510062644601,137.1,3273.0,0.278779,223.951
0.22753426845365976,6380767421548988253,AIS,0.8363772268084693,-29.7080706080473,1,0.275762647,GALEX J000320.7-294229,183.0,0.0,0.0,0.0,21.80095,0.412354141,0.0,0.0,6.91226339,2.624586,0.01924172,0.52462,-29.76062,1928.26,1910.815,0,0.204937145,0.15688704,17,0.0,0.0,0,12359095.0,13.652056107219586,14.034,0.05146194870673067,3880.5056228053695,6.912258957939683,3630780547.7010026,0.26889395047038117,137.1,3360.0,0.394857,241.143
0.6405498313752749,6380767421548988395,AIS,0.9028090679633791,-29.68002194019798,1,0.3381852,GALEX J000336.6-294048,183.0,0.0,0.0,0.0,22.2282352,0.412954032,0.0,0.0,4.66343355,1.77328157,0.0172776338,0.52462,-29.76062,1928.26,1910.815,0,0.138263077,-0.310685933,17,0.0,0.0,0,12359106.0,38.432989882516495,14.58,0.051513200257566,2346.866128877755,4.663434915734521,3630780547.7010026,0.2289149004226146,137.1,3207.0,0.332655,248.777
0.5145823156582106,6380767420475247391,AIS,0.8769625813144102,-29.61750665871207,1,0.6087919,GALEX J000330.4-293703,176.0,0.0,0.0,0.0,22.7382927,1.61335754,0.0,0.0,2.915296,4.33095264,0.0182216913,1.56163,-29.74714,1897.226,1900.306,0,0.0864336938,0.144853368,288,0.0,0.0,0,12359119.0,30.874938939492633,13.628,0.05160452951805307,5640.119647626671,2.915297767178414,3630780547.7010026,0.01586820220187838,137.1,3290.0,0.452021,237.514
0.22204508323485747,6380767421548989319,AIS,0.8263288116474677,-29.5252890140001,1,0.35233885,GALEX J000318.3-293131,183.0,0.0,0.0,0.0,22.0668774,0.548685968,0.0,0.0,5.410639,2.733648,0.0168320239,0.52462,-29.76062,1928.26,1910.815,0,0.160416469,0.3895154,128,0.0,0.0,0,12359137.0,13.322704994091449,14.712,0.10331466697794683,2078.204673138311,5.4106449975354005,3630780547.7010026,0.16156168747343141,137.1,3263.0,0.271279,232.238
0.3008316826347062,6380767421548989348,AIS,0.814633380239057,-29.51697910129141,1,0.3505719,GALEX J000315.5-293101,183.0,0.0,0.0,0.0,21.7860184,0.3531662,0.0,0.0,7.007974,2.27898669,0.0161589142,0.52462,-29.76062,1928.26,1910.815,0,0.207774818,0.04285371,153,0.0,0.0,0,12359139.0,18.04990095808237,15.675,0.05153051948218699,856.0286834141818,7.007976551098758,3630780547.7010026,0.10991838167902925,137.1,3171.0,0.205265,238.151
0.5603752912591318,6380767421548989580,AIS,0.8825104930781964,-29.4555422046102,1,0.435768276,GALEX J000331.8-292719,183.0,0.0,0.0,0.0,20.5979385,0.2786841,0.0,0.0,20.9326439,5.371634,0.0163778849,0.52462,-29.76062,1928.26,1910.815,0,0.620618165,0.512173355,153,0.0,0.0,0,12359143.0,33.62251747554791,13.117,0.0,9030.011783997348,20.932668702466266,3630780547.7010026,0.23545984788818305,137.1,3750.0,0.528026,229.364
0.003536366311976884,6380767421548989708,AIS,0.8325681877566286,-29.42467445737824,1,0.429612547,GALEX J000319.8-292528,183.0,0.0,0.0,0.0,19.2452145,0.08000543,0.0,0.0,72.7635345,5.36047649,0.0162536278,0.52462,-29.76062,1928.26,1910.815,0,2.157318,2.12958145,0,0.0,0.0,0,12359144.0,0.21218197871861305,11.37,0.022317631541849715,45132.3884130421,72.76360372498529,3630780547.7010026,0.37255018345458235,137.1,5276.0,0.9,236.875
0.3731171302392015,6380767409737826802,AIS,0.8618162796345142,-29.1396804231307,1,0.40017724,GALEX J000326.8-290822,192.0,0.0,0.0,0.0,22.3872433,0.378109962,0.0,0.0,4.02811861,1.40246022,0.0146486145,1.03152,-28.76807,1903.397,1926.459,0,0.11942704,-0.05403057,0,0.0,0.0,0,12359187.0,22.38702781435209,14.828,0.05213164225638651,1867.6191442146185,4.028122597438967,3630780547.7010026,0.19931306373524837,137.1,3239.0,0.271219,228.265
0.7673164395522453,6380767409737827435,AIS,0.8759662178373812,-28.96918201755858,1,0.242902666,GALEX J000330.2-285809,192.0,0.0,0.0,0.0,22.5735588,0.4596189,0.0,0.0,3.39293647,1.4359647,0.01430966,1.03152,-28.76807,1903.397,1926.459,0,0.100594938,-0.08659046,0,0.0,0.0,0,12359212.0,46.03898637313472,12.754,0.05242845700138352,12615.030854067807,3.3929423457488035,3630780547.7010026,0.343550436363444,137.1,3635.0,0.579239,228.748
0.3454724513372797,6380767409737827870,AIS,1.005814659782583,-28.86082174740388,1,0.09544374,GALEX J000401.4-285138,192.0,0.0,0.0,0.0,22.01166,0.413975358,0.0,0.0,5.69292641,2.17010236,0.0152848726,1.03152,-28.76807,1903.397,1926.459,0,0.168785825,0.233720109,0,0.0,0.0,0,12377662.0,20.728347080236784,13.729,0.1570053894155362,5139.114773837589,5.692932047805705,3630780547.7010026,0.3177338543183166,137.1,3460.0,0.454942,242.153
0.01041062506269183,6380767421548989581,AIS,1.003342238400628,-29.44631618996514,1,0.521571755,GALEX J000400.8-292646,183.0,0.0,0.0,0.0,18.7700462,0.0624429248,0.0,0.0,112.714844,6.480888,0.0167249274,0.52462,-29.76062,1928.26,1910.815,0,3.341808,3.632191,17,0.0,0.0,0,12377749.0,0.6246375037615098,11.184,0.022201437524304708,53565.88900423556,112.7149492946238,3630780547.7010026,0.27062438789625143,137.1,5371.0,0.93,241.098
0.022305320053136995,6380767420475247230,AIS,0.9749326590429613,-29.65287469017019,1,0.5182707,GALEX J000353.9-293910,176.0,0.0,0.0,0.0,21.17072,0.3259937,0.0,0.0,12.351284,3.70758772,0.0159827545,1.56163,-29.74714,1897.226,1900.306,0,0.366195083,0.374345183,0,0.0,0.0,0,12377787.0,1.3383192031882196,12.072,0.0,23642.223416879122,12.351280933938025,3630780547.7010026,0.05716406837413757,137.1,4496.0,0.71,237.623
0.2845756379042707,6380767421548987653,AIS,1.001643008329622,-29.86977781609679,1,0.428031683,GALEX J000400.3-295211,183.0,0.0,0.0,0.0,21.4149265,0.444472283,0.0,0.0,9.863459,4.036864,0.0180836823,0.52462,-29.76062,1928.26,1910.815,0,0.2924352,0.280587316,0,0.0,0.0,0,12377823.0,17.07453827425624,15.593,0.05141388174807198,923.1841022064934,9.86346255068965,3630780547.7010026,0.034027745145492845,137.1,3192.0,0.206183,247.128
0.014429655505507129,6380767420475246051,AIS,1.078174630626026,-29.82546696999621,1,0.426833659,GALEX J000418.7-294931,176.0,0.0,0.0,0.0,14.4166365,0.006880172,0.0,0.0,6213.62451,39.3653831,0.0169846136,1.56163,-29.74714,1897.226,1900.306,0,184.223663,180.031311,17,0.0,0.0,0,12377867.0,0.8657793303304278,9.694,0.0,211294.56059874545,6213.630157855953,3630780547.7010026,1.1102504176654526,137.1,6636.0,1.39,223.904
0.1450626041376774,6380767421548988032,AIS,1.081122458095201,-29.7777846346142,1,0.483365625,GALEX J000419.4-294640,183.0,0.0,0.0,0.0,22.54602,0.5492919,0.0,0.0,3.48009825,1.76021159,0.01511987,0.52462,-29.76062,1928.26,1910.815,0,0.103179142,-0.06171668,17,0.0,0.0,0,12377870.0,8.703756248260644,15.612,0.10291595197255575,907.1692424603732,3.480102215707727,3630780547.7010026,0.11248502718241678,137.1,3111.0,0.201674,240.91
0.02763939076931849,6380767420475246697,AIS,1.090350480155281,-29.75791318978368,1,0.409298122,GALEX J000421.6-294528,176.0,0.0,0.0,0.0,21.35283,0.269923776,0.0,0.0,10.444005,2.59584284,0.01511987,1.56163,-29.74714,1897.226,1900.306,0,0.309647441,0.202562571,256,0.0,0.0,0,12377872.0,1.6583634461591095,11.945,0.02216378895753291,26575.920568063913,10.444027339208656,3630780547.7010026,0.35452648594185165,137.1,4681.0,0.75,235.383
0.08043411828784928,6380767421548988220,AIS,1.181865106436812,-29.68337846165321,1,0.575980365,GALEX J000443.6-294100,183.0,0.0,0.0,0.0,17.5565262,0.0415306,0.0,0.0,344.658661,13.18037,0.0123442672,0.52462,-29.76062,1928.26,1910.815,0,10.2185583,8.107487,21,0.0,0.0,0,12377884.0,4.8260470972709575,11.91,0.06668644976027227,27446.585085276936,344.658917775463,3630780547.7010026,0.1917184184960044,137.1,4685.0,0.75,235.455
