ID,ra,dec,pmRA,pmDEC,Tmag,objType,typeSrc,version,e_pmRA,e_pmDEC,plx,e_plx,Vmag,e_Vmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,contratio,duplicate_id,gaiabp,e_gaiabp,gaiarp,e_gaiarp,e_RA,e_Dec,dstArcSec,moca_aid,moca_mtid,designation,age,eage,sep,n_sectors
7723873,66.3401266358369,-40.4405089641982,2.11164,20.1858,9.7759,STAR,tmgaia2,20190415,0.0341651,0.0559303,7.45248,0.0235866,10.295,0.005,9.223,0.026,8.915,0.023,8.866,0.024,5956.0,127.464,4.46721,0.0738244,nan,nan,1.00958,0.0462814,1.09,0.133483,1.05925,0.218787,DWARF,1.1555773,0.0462493,133.666,0.4245,0.0172032,0.00336225959,,10.5268,0.005286,9.73939,0.004073,0.564636008357523,0.867242150147247,0.0,OCT,HM,CD-40 1384,35.0,5.0,9.023049430005574e-05,4.0
7730586,233.887431586644,-32.1737356971671,-24.3423,-28.6566,10.1288,STAR,tmgaia2,20190415,0.0996665,0.0690928,3.35422,0.104427,10.665,0.009,9.545,0.024,9.291,0.025,9.183,0.021,6059.0,131.935,3.91941,0.085495,nan,nan,1.93138,0.107796,1.13,0.148733,0.156847,0.0371407,DWARF,4.52933025,0.347554,296.091,9.2395,0.0643599,0.06695023,,10.896,0.000934,10.0778,0.000786,1.61018307508445,1.07136593954951,0.0,UCL,CM,TYC 7318-913-1,16.0,2.0,0.00016713731910766906,2.0
7785194,67.324401202053,-36.1408692421646,43.1955,1.74892,12.7121,STAR,tmgaia2,20190415,0.0694287,0.0819811,14.7033,0.0438399,15.905,0.309,11.074,0.029,10.454,0.027,10.187,0.021,3265.0,157.0,4.79039,0.00567769,nan,nan,0.440055,0.0131352,0.435849,0.0203143,5.11464,0.2197,DWARF,0.0198262855,0.005025687,67.8792,0.2035,0.0,0.009912781,,15.6233,0.006118,12.7949,0.002596,1.1324709382146,1.27130140123339,0.0,COL,CM,2MASS J04291785-3608271,42.0,5.0,0.00019215006363173154,4.0
7807668,67.6941631535604,-36.0875126848738,-5.57731,24.4431,13.0875,STAR,tmgaia2,20190415,0.105498,0.141518,11.0545,0.0694798,15.5537,0.0459,11.451,0.022,10.866,0.022,10.58,0.021,3371.0,157.0,4.75977,0.00734858,nan,nan,0.474544,0.0142686,0.472343,0.0204083,4.42006,0.207897,DWARF,0.0261988789,0.00649173465,90.2305,0.56995,0.0,0.0138224522,,15.7693,0.002575,13.1535,0.00154,1.72062109585601,2.19431432873892,0.0,OCT,CM,2MASS J04304660-3605151,35.0,5.0,0.00010794599957417325,4.0
7857878,234.113978188258,-33.4021332333153,-17.1768,-18.276,8.6419,STAR,tmgaia2,20190415,0.110071,0.0876032,4.4888,0.0723784,9.252,0.003,7.971,0.02,7.806,0.038,7.738,0.026,6597.0,130.468,3.66512,0.0854826,nan,nan,2.86033,0.127522,1.38,0.22034,0.0589701,0.0131851,DWARF,13.9608593,0.852594,221.453,3.5775,0.206273,0.0232954957,,9.43792,0.001486,8.59165,0.001345,1.78215702570462,1.358456106888,0.0,UCL,CM,TYC 7331-1498-1,16.0,2.0,0.0001115250083923454,2.0
7956618,234.366301070727,-32.4850279974421,-26.0347,-29.6584,8.1912,STAR,tmgaia2,20190415,0.110638,0.0808634,4.35184,0.0757429,8.62,0.03,7.722,0.024,7.57,0.059,7.516,0.023,6761.0,136.71,3.62154,0.0924483,nan,nan,3.08283,0.142384,1.45,0.253391,0.0494904,0.012019,DWARF,17.8910828,1.09042,228.394,3.983,0.0732787,0.0278703161,,8.77701,0.001312,8.15033,0.00219,1.78741915090234,1.25391623388688,0.0,UCL,HM,HD 139124,16.0,2.0,0.00017545221212214254,2.0
8207866,235.090254779577,-29.9674595816521,-13.783,-12.1384,8.4188,STAR,tmgaia2,20190415,0.148738,0.0983785,5.10217,0.13887,8.64,0.03,8.102,0.024,8.062,0.047,7.985,0.021,7619.0,165.75,4.12826,0.0835423,nan,nan,1.90382,0.0750855,1.776,0.30931,0.257374,0.0565268,DWARF,11.0037031,0.8790525,195.158,5.336,0.0222814,0.06648962,,8.73439,0.002337,8.38567,0.002162,2.38936717514981,1.52556390595976,0.0,UCL,CM,TYC 6789-1609-1,16.0,2.0,8.164515384615998e-05,2.0
8372833,235.42115952633,-34.0164707522745,-12.6486,-20.0677,9.9717,STAR,tmgaia2,20190415,0.0954026,0.061499,5.85,0.0493968,10.941,0.011,8.946,0.02,8.615,0.057,8.47,0.021,5217.0,124.67,3.87026,0.0837768,nan,nan,1.81384,0.104372,0.89,0.110367,0.149138,0.0353917,DWARF,2.19572663,0.0801781,170.12,1.4405,0.22054,0.0105495034,,11.2307,0.000617,9.92505,0.000635,1.54692363283809,0.953501572076051,0.0,UCL,CM,TYC 7335-194-1,16.0,2.0,0.00010545496621378853,2.0
8420443,235.471743435267,-34.888862088921,-21.7879,-29.5074,8.0034,STAR,tmgaia2,20190415,0.10695,0.0720375,9.00691,0.0522494,8.37,0.03,7.606,0.019,7.471,0.038,7.41,0.023,6785.75,122.379,4.09889,0.087009,nan,nan,1.78553,0.0772688,1.46,0.237273,0.256481,0.0589993,DWARF,6.0900135,0.3024895,110.677,0.6445,0.132926,0.002266679,,8.49282,0.000518,7.95396,0.000871,1.7381761610607,1.1168903904957,0.0,USCO,CM,HD 139883,10.0,3.0,0.00016303189932828383,7.0
8511113,235.670923603257,-34.7104096104704,-22.313,-31.5633,4.9119,STAR,tmgaia2,20190415,0.597964,0.502798,8.62436,0.481519,4.75,0.03,4.999,0.017,5.11,0.016,5.094,0.024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,116.26,6.7045,0.154189,nan,,4.63794,0.001235,4.83348,0.004818,9.71752532862317,7.79626609095974,0.0,UCL,BF,psi02 Lup,16.0,2.0,0.00017194480687150225,4.0
8938429,354.216860727262,-11.4171177288466,24.0513,-6.58661,11.106,STAR,tmgaia2,20190415,0.0788886,0.0533797,8.72904,0.0437651,11.978,0.03,10.127,0.022,9.688,0.025,9.557,0.023,4732.0,126.185,4.59772,0.0926419,nan,nan,0.72493,0.0521533,0.759,0.0928494,1.9923,0.558472,DWARF,0.23739177,0.009778195,114.186,0.575,0.00948524,0.000192536623,,12.3018,0.007169,11.0531,0.004709,1.22943684423219,0.827916325758023,0.0,PERI,HM,TYC 5832-54-1,120.0,0.0,0.00011085784131165127,2.0
9148352,60.5642150500935,-5.89669306555714,-6.67635,-6.05338,9.1067,STAR,tmgaia2,20190415,0.0609732,0.044705,6.57158,0.0415919,9.522,0.004,8.675,0.024,8.504,0.029,8.464,0.021,6641.0,139.716,4.33884,0.0850199,nan,nan,1.32451,0.0555528,1.396,0.232848,0.600785,0.131573,DWARF,3.074251,0.1588365,151.511,0.962,0.0312123,0.0154909911,,9.66673,0.000722,9.06226,0.000833,0.946840699619496,0.693298934122016,0.0,PERI,HM,BD-06 806,120.0,0.0,4.0035373213578896e-05,1.0
9165884,352.088251629706,-23.5041950054292,18.307,0.559748,10.8348,STAR,tmgaia2,20190415,0.0828438,0.0704239,4.36786,0.0522591,11.205,0.029,10.304,0.021,10.035,0.021,9.979,0.021,6095.0,125.108,4.48766,0.0826553,nan,nan,1.01022,0.0470352,1.144,0.153427,1.10963,0.246525,DWARF,1.268879,0.05273695,227.484,2.725,0.0125354,0.0011619468,,11.5194,0.003344,10.78,0.002913,1.31232435684502,1.09216783203609,0.0,SBL1,HM,Gaia DR2 2382008245549607808,137.1,20.0,8.142827535127334e-05,1.0
9247779,246.89124611536,-48.7606409729806,-10.6018,-27.69,8.607,STAR,tmgaia2,20190415,0.0631632,0.0392683,4.45043,0.0444927,9.18,0.002,8.048,0.024,7.814,0.034,7.738,0.02,6121.0,125.345,3.59964,0.0813977,nan,nan,2.82775,0.124741,1.16,0.156925,0.0513023,0.0112321,DWARF,10.1126518,0.445102,223.283,2.235,0.0432847,0.06350461,,9.33492,0.001399,8.56291,0.000877,1.07553955186575,0.609102881052017,0.0,UCL,CM,TYC 8320-1616-1,16.0,2.0,0.0001318170919949557,2.0
9805084,47.6970971874355,-6.57490848791143,-0.370564,-6.2273,8.33107,STAR,tmgaia2,20190415,0.108632,0.120544,7.55448,0.104206,8.63,0.003,8.019,0.024,7.888,0.053,7.855,0.023,7210.0,136.042,4.32493,0.0833632,nan,nan,1.44807,0.0575729,1.616,0.270664,0.532195,0.11795,DWARF,5.10523939,0.2784065,131.906,1.8275,0.023966,0.000141164943,,8.74143,0.003081,8.2952,0.002704,1.68821875945187,1.86948215639293,0.0,PERI,HM,HD 19791,120.0,0.0,2.7732022118223863e-05,2.0
9967295,50.8729904567314,-11.2587599143987,-1.73682,-2.89608,9.15284,STAR,tmgaia2,20190415,0.0640799,0.0704323,7.04628,0.0435845,9.564,0.004,8.74,0.027,8.561,0.044,8.475,0.025,6627.0,137.954,4.41068,0.0878481,nan,nan,1.21675,0.0525829,1.39,0.228971,0.771637,0.178537,DWARF,2.572549,0.1315635,141.346,0.877,0.0339528,0.00155009178,,9.7193,0.000778,9.10727,0.000805,0.998535063523617,1.09195762983565,0.0,PERI,HM,HD 21056,120.0,0.0,1.5029742303479116e-05,2.0
10936618,55.2772844977648,-1.70335932379534,-4.4917,-10.7651,10.4418,STAR,tmgaia2,20190415,0.0656923,0.0641555,6.63979,0.0464013,10.828,0.01,9.866,0.028,9.544,0.024,9.466,0.027,5953.0,130.798,4.58949,0.0789889,nan,nan,0.877004,0.0415075,1.09,0.146411,1.61593,0.354748,DWARF,0.870244265,0.0330825,149.964,1.051,0.0699514,0.00668228371,,11.2529,0.001665,10.3954,0.000919,1.01895532429875,0.99467273191117,0.0,PERI,HM,TYC 4717-1205-1,120.0,0.0,5.182029280565968e-05,1.0
11233542,29.837915785935,60.4611059025186,28.788,-17.0717,8.57918,STAR,tmgaia2,20190415,0.0275022,0.0547202,5.96333,0.0339509,8.83,0.03,8.296,0.026,8.213,0.024,8.157,0.023,7817.0,189.725,4.33552,0.0743395,nan,nan,1.53349,0.0431457,1.857,0.285748,0.514954,0.0972461,DWARF,7.91074371,0.566905,166.89,0.953,0.0713977,0.0121391378,,8.90976,0.000489,8.53909,0.000561,0.49371839536592,0.848530449583286,0.0,SAPER,HM,Gaia DR2 508018489936966656,79.0,1.9,0.00014871149301012813,2.0
11244460,29.9934721931181,62.6949043715009,45.1659,-25.7065,10.239,STAR,tmgaia2,20190415,0.0348195,0.0498958,9.99062,0.0308644,11.058,0.008,9.428,0.022,9.005,0.022,8.895,0.018,5081.0,127.048,4.5563,0.0858745,nan,nan,0.80462,0.0502312,0.85,0.0978068,1.63172,0.4069,DWARF,0.3887526,0.0108835,99.806,0.3099,0.0,0.166019991,,11.2609,0.003719,10.1879,0.002467,0.63226379204039,0.773735473760789,0.0,SAPER,CM,Gaia DR2 508850446581536384,79.0,1.9,0.00023092201437375533,1.0
11997346,31.1663797360345,65.1035009828233,43.6753,-26.4804,6.55708,STAR,tmgaia2,20190415,0.0567583,0.070705,9.6589,0.0506743,6.52521,0.023,6.507,0.02,6.573,0.02,6.557,0.018,9977.0,122.711,4.26515,0.0911316,nan,nan,1.95015,0.139139,2.554,0.360482,0.344363,0.0895893,DWARF,33.9493065,4.8607,103.227,0.544,0.0852319,0.00326651661,,6.51912,0.000923,6.52713,0.001036,1.04425101726423,1.09652684025062,0.0,SAPER,CM,Gaia DR2 518118951651059200,79.0,1.9,0.0002269429860822391,2.0
12358929,0.435227148567622,-29.0851496608754,19.1376,1.89509,16.4068,STAR,tmgaia2,20190415,0.248847,0.215984,4.38093,0.188861,nan,nan,14.827,0.042,14.136,0.056,13.908,0.054,3247.0,157.0,4.92963,0.0048626,nan,nan,0.296465,0.014933,0.27259,0.0243668,10.4614,0.644799,DWARF,0.008801784,0.00260979449,227.396,9.8655,0.0140694,nan,,19.3574,0.029803,16.4905,0.005534,3.98811591949947,3.34912643748423,0.0,SBL1,HM,Gaia DR2 2332930440236713984,137.1,20.0,8.544542108738796e-05,1.0
12358947,0.432603615271768,-29.2001567494913,18.0872,2.59011,15.5472,STAR,tmgaia2,20190415,0.144397,0.113903,4.12986,0.0860665,17.7637,0.0488,14.052,0.026,13.449,0.033,13.226,0.038,3479.0,157.0,4.82853,0.00626071,nan,nan,0.397964,0.0141609,0.38918,0.0220743,6.17475,0.309043,DWARF,0.0209025852,0.00529138325,240.604,5.023,0.0152778,0.005791436,,18.0127,0.019472,15.5962,0.003484,2.31392339730607,1.76627731148478,0.0,SBL1,HM,Gaia DR2 2332928451667849856,137.1,20.0,8.118967683625975e-05,1.0
12358973,0.514496990011016,-29.416553148762,19.9019,2.6598,16.7534,STAR,tmgaia2,20190415,0.310077,0.279235,4.28539,0.192832,nan,nan,15.118,0.059,14.537,0.079,14.335,0.074,3180.0,157.0,4.97809,0.00257597,nan,nan,0.256197,0.0143538,0.227598,0.0240892,13.5346,0.839139,DWARF,0.00604715757,0.00188840227,232.484,10.531,0.0176922,nan,,19.8538,0.036223,16.8477,0.005735,4.97101627703045,4.33006907180427,0.0,SBL1,HM,Gaia DR2 2332909068479867776,137.1,20.0,8.64505986921391e-05,1.0
12358982,0.431090151693429,-29.4629314237995,18.7396,3.33839,16.4867,STAR,tmgaia2,20190415,0.266213,0.207024,4.34718,0.142368,nan,nan,14.876,0.036,14.224,0.056,14.017,0.063,3293.0,157.0,4.9416,0.00166789,nan,nan,0.285928,0.0132997,0.260645,0.0232023,11.1501,0.561662,DWARF,0.008661139,0.00247580535,228.877,7.526,0.0174464,nan,,19.3335,0.032926,16.5628,0.005291,4.26810525003432,3.2102513132707,0.0,SBL1,HM,Gaia DR2 2332903712656230656,137.1,20.0,8.46240653158058e-05,1.0
12358989,0.411638269667437,-29.4891509269971,nan,nan,18.4006,STAR,tmgaia2,20190415,nan,nan,nan,nan,nan,nan,16.04,0.103,15.603,0.164,15.309,0.196,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,,21.4663,0.135486,18.2323,0.014082,0.380734852590775,0.345595023822296,0.0,SBL1,HM,Gaia DR2 2332903300338484864,137.1,20.0,2.4776049124225566e-06,1.0
12358994,0.465471734758703,-29.5279197812045,18.1476,2.30552,16.5583,STAR,tmgaia2,20190415,0.233171,0.262614,4.14527,0.162343,nan,nan,14.828,0.046,14.301,0.064,14.053,0.064,3163.0,158.0,4.93302,0.00427788,nan,nan,0.293447,0.0146365,0.269159,0.024156,10.6517,0.636831,DWARF,0.00776516739,0.002345523,240.105,9.45,0.0142268,nan,,19.6972,0.042274,16.6555,0.006017,3.73953850426571,4.0722671966305,0.0,SBL1,HM,Gaia DR2 2332902162172429824,137.1,20.0,8.136346769641987e-05,1.0
12358997,0.445743981685414,-29.5440283529107,18.1478,3.24656,16.3031,STAR,tmgaia2,20190415,0.180238,0.192417,4.10396,0.124735,nan,nan,14.61,0.035,14.074,0.054,13.881,0.059,3269.0,157.0,4.909,0.00374309,nan,nan,0.315474,0.0138899,0.294347,0.0233501,9.37495,0.493941,DWARF,0.0102395657,0.00288961083,242.286,7.387,0.0142412,nan,,19.2029,0.020292,16.3831,0.00332,2.8907956519187,2.98369710152388,0.0,SBL1,HM,Gaia DR2 2332902029029022464,137.1,20.0,7.937683761965358e-05,1.0
12359021,0.479165366146606,-29.6953008118529,18.9986,3.48838,16.1726,STAR,tmgaia2,20190415,0.265898,0.214775,4.0455,0.140385,nan,nan,14.537,0.038,13.91,0.043,13.578,0.046,3264.0,157.0,4.8672,0.00706097,nan,nan,0.356921,0.0154163,0.342201,0.0239764,7.52601,0.448047,DWARF,0.0130268531,0.00365782925,245.861,8.564,0.0142645,nan,,19.0855,0.026936,16.2537,0.008956,4.2654348065286,3.33037201883103,0.0,SBL1,HM,CTLGD 7758,137.1,20.0,8.585096649902534e-05,1.0
12359032,0.443625728106126,-29.7774338744756,18.5052,2.38229,11.5881,STAR,tmgaia2,20190415,0.0751319,0.0520427,4.20858,0.0365661,12.158,0.046,10.864,0.023,10.494,0.025,10.415,0.023,5471.0,128.888,4.51136,0.0806928,nan,nan,0.900509,0.0480905,0.96,0.121154,1.31464,0.291755,DWARF,0.654542148,0.0212544,236.01,2.0525,0.0176809,0.000165567457,,12.4728,0.006059,11.5281,0.004385,1.20548167083379,0.807013126030614,0.0,SBL1,HM,Gaia DR2 2320862200611102848,137.1,20.0,8.298828381908225e-05,2.0
12359058,0.850776743180247,-29.9397126720885,19.0081,2.52537,13.66,STAR,tmgaia2,20190415,0.0582065,0.0418619,4.27124,0.0288267,14.948,0.08,12.493,0.022,11.85,0.026,11.727,0.023,4137.0,122.0,4.64386,nan,nan,nan,0.636151,nan,0.65,nan,2.52483,nan,DWARF,0.1067966,nan,232.561,1.571,0.0192313,nan,,15.252,0.002872,13.6013,0.002003,0.934305483467348,0.649134720355096,0.0,SBL1,HM,Gaia DR2 2320821694774884096,137.1,20.0,8.521723929590938e-05,2.0
12359060,0.852812361387635,-29.9207594779681,18.5804,2.49235,13.0731,STAR,tmgaia2,20190415,0.0443616,0.0319531,4.14317,0.0226184,14.275,0.08,12.172,0.023,11.612,0.025,11.48,0.023,4551.0,122.0,4.63299,nan,nan,nan,0.677965,nan,0.72,nan,2.31052,nan,DWARF,0.177638531,nan,239.694,1.309,0.019396,nan,,14.3828,0.004039,13.0154,0.00245,0.712031528138794,0.49549203040776,0.0,SBL1,HM,Gaia DR2 2320821797854098816,137.1,20.0,8.333359839579493e-05,2.0
12359066,0.914038627862815,-29.8740756949528,19.2935,2.62643,16.743,STAR,tmgaia2,20190415,0.300811,0.261159,4.28133,0.170644,nan,nan,15.041,0.053,14.418,0.059,14.182,0.083,3214.0,158.0,4.95822,0.00407855,nan,nan,0.271939,0.0148788,0.244961,0.0244501,12.181,0.781666,DWARF,0.00710920757,0.00219475338,232.55,9.319,0.019231,nan,,19.7664,0.048819,16.8317,0.005782,4.82794828405897,4.04964766331124,0.0,SBL1,HM,Gaia DR2 2320822377673413632,137.1,20.0,8.652968255506738e-05,1.0
12359071,0.843743216993373,-29.864707795142,18.3533,2.42464,16.3696,STAR,tmgaia2,20190415,0.226722,0.200213,4.37092,0.130778,nan,nan,14.614,0.036,14.108,0.049,13.732,0.049,3181.0,157.0,4.90737,0.00288952,nan,nan,0.31702,0.0133233,0.296125,0.022889,9.29427,0.452699,DWARF,0.009270918,0.00262862979,227.582,6.8335,0.0191133,nan,,19.4669,0.036209,16.4639,0.004657,3.63887842879858,3.10457552317043,0.0,SBL1,HM,Gaia DR2 2320822549472113280,137.1,20.0,8.233754135279657e-05,1.0
12359079,0.835891581325004,-29.8229876613886,19.1586,2.85897,10.7543,STAR,tmgaia2,20190415,0.097013,0.063803,4.21713,0.0521373,11.23,0.01,10.276,0.026,10.057,0.027,9.961,0.021,6208.0,121.798,4.46287,0.0839748,nan,nan,1.06017,0.0481783,1.19,0.165033,0.998675,0.22554,DWARF,1.504008,0.06398375,235.562,2.915,0.0193012,0.174636826,,11.428,0.00315,10.7134,0.002015,1.55695330956989,0.989426930269572,0.0,SBL1,HM,Gaia DR2 2320869897192498432,137.1,20.0,8.609445611499754e-05,2.0
12359081,0.851628598300098,-29.8137362740372,18.3922,2.80496,10.2035,STAR,tmgaia2,20190415,0.139553,0.0865078,4.09978,0.109175,10.559,0.006,9.749,0.025,9.496,0.027,9.462,0.023,6467.0,128.357,4.31904,0.0879896,nan,nan,1.31765,0.0681809,1.32,0.207979,0.576991,0.140264,DWARF,2.735958,0.180232,242.454,6.4725,0.0194584,0.0724142343,,10.7791,0.001885,10.1403,0.001352,2.24038337249823,1.34154469576526,0.0,SBL1,HM,Gaia DR2 2320869729688113536,137.1,20.0,8.26999311885453e-05,1.0
12359092,0.882868367207942,-29.717992948184,19.1215,3.50457,9.7726,STAR,tmgaia2,20190415,0.0601783,0.0512012,4.14053,0.0339396,9.434,0.005,9.393,0.024,9.172,0.026,9.127,0.023,6924.5,140.005,4.31414,0.0910726,-0.09,0.12,1.41727,0.0642412,1.51,0.25741,0.530424,0.127375,DWARF,4.16055,0.1924075,239.859,1.9675,0.0152194,0.107903667,,10.2636,0.000961,9.72946,0.001293,0.965474588561484,0.794004629651197,0.0,SBL1,HM,Gaia DR2 2320877220112116224,137.1,20.0,8.642154853877445e-05,2.0
12359093,0.89003639486771,-29.7169682043893,18.5292,2.5613,16.0887,STAR,tmgaia2,20190415,0.189119,0.200299,4.17571,0.128911,nan,nan,14.437,0.029,13.835,0.039,13.526,0.038,3285.0,158.0,4.86934,0.00546656,nan,nan,0.354716,0.0142883,0.339655,0.0230672,7.61019,0.402741,DWARF,0.0132007245,0.00362793077,238.163,7.377,0.0151911,nan,,18.955,0.046203,16.1664,0.007336,3.03452930733769,3.10601866075231,0.0,SBL1,HM,Gaia DR2 2320877215815958272,137.1,20.0,8.313495219443885e-05,1.0
12359094,0.923464785315339,-29.7151696871132,18.2939,2.76705,16.2428,STAR,tmgaia2,20190415,0.174444,0.185459,4.44088,0.116473,19.57,0.2,14.648,0.04,14.1,0.056,13.827,0.067,3273.0,157.0,4.92362,0.00232065,nan,nan,0.301894,0.013315,0.278779,0.0230645,10.132,0.50125,DWARF,0.009422967,0.00265837484,223.951,5.8915,0.0149454,nan,,19.1342,0.027854,16.3223,0.006537,2.79893569487439,2.87583700756101,0.0,SBL1,HM,Gaia DR2 2320876601636825984,137.1,20.0,7.966131245603078e-05,1.0
12359095,0.838465447653897,-29.7047402516007,19.3454,2.92079,15.6705,STAR,tmgaia2,20190415,0.142456,0.120589,4.12111,0.0943592,18.1676,0.0476,14.034,0.042,13.458,0.051,13.195,0.051,3360.0,157.0,4.82391,0.00786217,nan,nan,0.402994,0.0153788,0.394857,0.022977,6.03315,0.339911,DWARF,0.0186487176,0.004940205,241.143,5.532,0.0152407,0.0615490526,,18.3729,0.013439,15.7365,0.003289,2.28567254314095,1.8700320853004,0.0,SBL1,HM,Gaia DR2 2320877151392638720,137.1,20.0,8.688967992446057e-05,1.0
12359106,0.913365874806756,-29.6745587083578,18.8816,2.30593,16.2849,STAR,tmgaia2,20190415,0.183548,0.240899,3.99652,0.126606,nan,nan,14.58,0.032,13.975,0.037,13.668,0.043,3207.0,158.0,4.87527,0.005528,nan,nan,0.348656,0.0144421,0.332655,0.0233019,7.84879,0.425463,DWARF,0.011584701,0.003266163,248.777,7.9055,0.0153652,nan,,19.3234,0.046471,16.375,0.004829,2.94481628243907,3.73531225392137,0.0,SBL1,HM,Gaia DR2 2320878899443164928,137.1,20.0,8.454274042521236e-05,1.0
12359119,0.867821151266525,-29.6142822861423,18.6675,2.29712,15.2405,STAR,tmgaia2,20190415,0.141576,0.124686,4.18388,0.085743,nan,nan,13.628,0.029,13.066,0.036,12.807,0.034,3290.0,157.0,4.77695,0.00884269,nan,nan,0.455131,0.0156972,0.452021,0.0219713,4.79457,0.26334,DWARF,0.0218650829,0.00571696227,237.514,4.8765,0.0170262,0.394041479,,18.0959,0.011781,15.3178,0.003178,2.27103337261879,1.93349731763971,0.0,SBL1,HM,Gaia DR2 2320882438497310720,137.1,20.0,8.351845955955729e-05,1.0
12359121,0.832569718811898,-29.6090527281733,19.1262,2.4105,16.3596,STAR,tmgaia2,20190415,0.229661,0.184154,4.29857,0.146484,nan,nan,14.642,0.036,14.043,0.047,13.759,0.05,3184.0,157.0,4.90614,0.00411736,nan,nan,0.318189,0.0140723,0.297471,0.0234602,9.23398,0.496342,DWARF,0.009374698,0.00269846758,231.477,7.921,0.0163556,nan,,19.4519,0.032797,16.4535,0.004129,3.68402776105666,2.85574903085819,0.0,SBL1,HM,Gaia DR2 2320883233066327552,137.1,20.0,8.569799745428786e-05,1.0
12359137,0.830476329922379,-29.5261084061849,19.0253,3.35793,16.3619,STAR,tmgaia2,20190415,0.222824,0.170316,4.28283,0.130068,nan,nan,14.712,0.041,14.222,0.061,13.964,0.062,3263.0,157.0,4.93092,0.00201683,nan,nan,0.295313,0.0132859,0.271279,0.0231098,10.5334,0.523026,DWARF,0.008906932,0.002534251,232.238,7.077,0.0143507,nan,,19.275,0.032037,16.4428,0.005411,3.57331844538961,2.64118212960701,0.0,SBL1,HM,Gaia DR2 2320895495197912832,137.1,20.0,8.590837883418057e-05,1.0
12359139,0.810147015182475,-29.5138332304876,18.7363,2.73969,17.2753,STAR,tmgaia2,20190415,0.381879,0.342457,4.19143,0.245421,nan,nan,15.675,0.077,15.128,0.108,14.603,0.088,3171.0,164.0,5.00666,0.00576715,nan,nan,0.23543,0.0161006,0.205265,0.0252647,15.73,1.28697,DWARF,0.005048976,0.00175386516,238.151,14.3255,0.0145196,nan,,20.3959,0.111537,17.3708,0.006957,6.12384188979893,5.31056056986663,0.0,SBL1,HM,Gaia DR2 2320895563917392128,137.1,20.0,8.419262728755065e-05,1.0
12359142,0.851219808833295,-29.47557092464,18.8695,2.52046,18.3257,STAR,tmgaia2,20190415,0.616896,0.536279,4.50374,0.385883,nan,nan,16.062,0.098,15.364,0.127,15.26,0.179,3266.0,142.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,223.11,20.218,0.0140813,nan,,21.0365,0.120105,18.1355,0.01905,9.89121490114043,8.31638973344358,0.0,SBL1,HM,Gaia DR2 2320896117967270656,137.1,20.0,8.468010051009198e-05,1.0
12359143,0.873549307137687,-29.4606751045614,19.0262,2.84832,14.3436,STAR,tmgaia2,20190415,0.0687309,0.0560885,4.33141,0.0389556,16.392,0.355,13.117,0.026,12.481,0.033,12.258,0.029,3750.0,157.0,4.71022,0.00983073,nan,nan,0.531195,0.0164463,0.528026,0.0207437,3.52284,0.189065,DWARF,0.05027218,0.0115874531,229.364,2.065,0.014267,0.0007999094,,16.387,0.006195,14.3627,0.004073,1.10200339107012,0.869761809005247,0.0,SBL1,HM,Gaia DR2 2320989954413282304,137.1,20.0,8.551132323617519e-05,1.0
12359144,0.832507062329634,-29.4246491726696,18.3015,2.76421,12.0871,STAR,tmgaia2,20190415,0.0662376,0.0435204,4.19311,0.0361562,12.818,0.046,11.37,0.025,10.955,0.023,10.896,0.021,5276.0,128.791,4.62235,0.0847533,nan,nan,0.767329,0.0447689,0.9,0.115959,1.99204,0.482859,DWARF,0.411032826,0.0124865,236.875,2.044,0.0144835,2.14198972e-05,,13.0462,0.001299,12.0336,0.000809,1.06199478645259,0.674915446722797,0.0,SBL1,HM,Gaia DR2 2320990980909779968,137.1,20.0,8.228208775117027e-05,2.0
12359159,0.879752559328893,-29.2855825040918,19.0066,2.87701,16.7179,STAR,tmgaia2,20190415,0.340614,0.266876,4.0316,0.194863,nan,nan,15.072,0.056,14.483,0.065,14.048,0.072,3246.0,158.0,4.92454,0.00846136,nan,nan,0.301059,0.0171185,0.277826,0.0261386,10.1816,0.77901,DWARF,0.009065505,0.00282057445,247.11,12.2255,0.0204798,nan,,19.6703,0.039835,16.8015,0.005564,5.45914636051066,4.13836988854902,0.0,SBL1,HM,Gaia DR2 2320996581547344000,137.1,20.0,8.548303424404076e-05,1.0
12359187,0.867161208243418,-29.13557239014,19.2533,2.08122,16.4161,STAR,tmgaia2,20190415,0.246148,0.202132,4.36443,0.190675,nan,nan,14.828,0.047,14.204,0.062,13.927,0.053,3239.0,157.0,4.93098,0.00483754,nan,nan,0.29526,0.014938,0.271219,0.0243798,10.5367,0.651181,DWARF,0.008644656,0.00257137348,228.265,10.0375,0.0184482,nan,,19.3842,0.030693,16.5009,0.004387,3.94522831774917,3.13440030031096,0.0,SBL1,HM,Gaia DR2 2333008269340135808,137.1,20.0,8.602713244366379e-05,1.0
